Maintenance_ID,Truck_ID,Maintenance_Date,Maintenance_Type,Downtime_Hours,Maintenance_Cost,Failure_Flag
1300390,913626,2023-11-21 04:05:31,Preventive,87.6,22290.91,0
1300391,913294,2024-11-08 17:02:17,Inspection,68.6,148516.18,0
1300392,912289,2024-01-29 18:33:55,Tire,96.7,160792.69,1
1300393,913591,2024-08-27 02:17:25,Tire,84.9,207023.45,0
1300394,910383,2025-01-13 12:23:50,Engine,50.3,133539.22,0
1300395,912164,2024-07-01 20:15:50,Corrective,10.9,63845.27,0
1300396,913457,2025-05-30 09:18:26,Tire,9.9,70162.45,0
1300397,911472,2023-06-27 07:12:06,Inspection,14.5,239397.45,0
1300398,911285,2023-05-19 06:09:43,Corrective,98.4,112842.77,0
1300399,910486,2024-07-13 08:00:54,Engine,6.6,274581.43,0
1300400,910472,2025-04-30 07:50:16,Engine,97.0,6995.85,0
1300401,910287,2024-04-25 17:31:37,Engine,56.1,87240.49,0
1300402,912339,2025-08-24 22:02:23,Inspection,6.2,222846.48,1
1300403,911889,2023-03-14 07:40:12,Inspection,93.5,202694.54,0
1300404,912303,2024-03-27 17:27:13,Corrective,114.8,216775.99,0
1300405,913166,2025-02-12 22:07:19,Corrective,45.9,60379.8,1
1300406,913604,2024-08-28 15:10:44,Corrective,3.6,87665.96,0
1300407,913510,2025-02-27 14:01:14,Inspection,49.6,104585.34,0
1300408,911403,2025-12-15 02:50:36,Tire,27.7,208994.2,0
1300409,912314,2023-12-15 18:20:15,Corrective,65.9,20265.24,0
1300410,913969,2023-03-10 22:14:07,Engine,51.4,41375.52,0
1300411,913809,2023-08-12 18:18:32,Engine,110.5,89845.51,0
1300412,910748,2024-01-04 17:23:30,Corrective,65.7,243120.87,0
1300413,913196,2023-01-23 14:14:51,Preventive,51.2,256195.55,0
1300414,911421,2025-08-08 04:56:01,Engine,34.5,70612.57,1
1300415,913245,2023-02-27 21:15:57,Engine,71.3,252662.46,0
1300416,911922,2023-08-31 06:14:51,Engine,49.3,89388.47,1
1300417,913963,2023-07-26 13:38:06,Tire,1.7,204409.35,0
1300418,912199,2024-02-03 04:31:19,Preventive,15.1,197088.27,0
1300419,912736,2025-11-23 02:26:18,Corrective,46.5,236352.82,0
1300420,913372,2024-10-10 17:51:05,Tire,40.7,95063.7,0
1300421,912655,2025-08-21 22:38:48,Inspection,1.6,70641.23,0
1300422,912613,2025-09-02 21:22:34,Preventive,2.3,153639.38,0
1300423,913404,2023-03-28 09:15:30,Engine,106.1,205780.02,1
1300424,912269,2025-03-14 21:12:59,Tire,72.7,25059.09,0
1300425,912245,2024-06-25 22:48:06,Engine,108.9,225878.23,0
1300426,911407,2024-02-25 10:56:56,Engine,84.7,260754.95,0
1300427,912510,2024-12-21 03:16:18,Preventive,72.7,161440.03,1
1300428,913901,2023-04-08 19:07:43,Inspection,37.1,139286.77,0
1300429,910633,2023-04-11 19:14:00,Preventive,9.7,2325.14,0
1300430,912192,2024-08-12 04:24:40,Engine,92.0,181838.51,0
1300431,913623,2023-08-01 04:33:46,Inspection,103.6,191898.78,0
1300432,912009,2023-03-20 18:36:01,Tire,15.7,233172.45,0
1300433,912957,2023-07-21 23:12:49,Preventive,12.5,76349.24,0
1300434,911034,2023-03-27 07:16:40,Inspection,105.9,144192.55,0
1300435,911752,2025-03-23 22:39:32,Inspection,98.2,256224.51,0
1300436,913345,2025-03-09 18:33:06,Preventive,26.8,231536.4,0
1300437,910916,2023-10-27 03:15:53,Tire,57.5,192501.9,1
1300438,912476,2025-01-12 04:04:49,Inspection,86.7,132391.44,0
1300439,910606,2024-07-28 12:03:46,Corrective,56.8,35309.24,0
1300440,910006,2024-03-24 01:44:03,Tire,89.8,159697.04,0
1300441,913838,2023-01-18 23:57:40,Preventive,34.5,208117.75,0
1300442,911722,2023-06-15 22:54:23,Corrective,81.7,202450.52,1
1300443,910305,2024-03-03 16:05:10,Corrective,14.7,83113.43,0
1300444,910096,2024-01-13 21:48:26,Tire,56.5,174895.79,1
1300445,913357,2025-10-07 19:49:38,Engine,117.6,113892.64,0
1300446,912080,2023-03-19 19:46:37,Corrective,50.7,51035.69,0
1300447,911925,2023-01-24 09:46:09,Tire,82.9,7297.15,0
1300448,911836,2023-07-25 22:21:08,Preventive,0.4,181133.06,0
1300449,912409,2025-05-20 02:10:47,Engine,55.7,146839.22,0
1300450,910825,2024-04-07 06:40:09,Inspection,80.3,266456.91,0
1300451,913411,2025-01-14 11:33:20,Engine,54.9,240732.07,0
1300452,910830,2025-11-28 05:17:57,Inspection,34.3,227707.31,1
1300453,913553,2025-09-04 20:23:07,Tire,94.4,21348.15,0
1300454,911613,2025-03-01 23:40:11,Engine,1.9,240650.84,0
1300455,912312,2023-05-10 18:13:37,Inspection,93.9,69230.68,0
1300456,913856,2023-04-16 20:55:44,Preventive,43.4,42965.85,0
1300457,913001,2023-07-07 21:09:33,Tire,19.1,27226.2,0
1300458,910368,2024-01-18 21:32:00,Inspection,83.0,83076.57,1
1300459,911492,2023-10-23 10:42:00,Preventive,2.9,96518.14,0
1300460,911921,2025-02-22 04:24:20,Engine,0.7,282940.71,0
1300461,913238,2025-04-21 21:05:23,Tire,35.1,266284.52,0
1300462,910801,2023-04-27 15:05:09,Corrective,5.7,85021.51,0
1300463,913071,2024-01-11 11:09:31,Tire,95.5,238938.53,0
1300464,911169,2025-03-20 22:53:47,Engine,8.7,92468.37,0
1300465,913388,2023-08-26 03:14:24,Tire,30.2,98593.03,0
1300466,913040,2023-02-15 04:44:24,Tire,97.7,200268.2,0
1300467,910728,2025-08-15 09:58:55,Engine,0.9,200841.89,1
1300468,910649,2023-11-29 09:22:48,Tire,15.8,251879.84,0
1300469,911890,2024-07-15 01:39:39,Corrective,12.5,225308.71,0
1300470,910881,2023-06-14 20:22:54,Preventive,101.2,43139.61,1
1300471,910671,2024-06-14 04:31:26,Corrective,25.3,8695.47,0
1300472,913272,2024-03-18 10:04:55,Preventive,20.4,88901.63,0
1300473,912303,2025-06-30 04:26:57,Engine,44.9,221246.14,0
1300474,911584,2024-07-23 12:03:25,Engine,11.0,34534.98,0
1300475,911737,2023-04-09 11:13:35,Inspection,40.1,39433.06,0
1300476,912344,2025-09-05 17:00:06,Engine,118.1,208789.49,1
1300477,913390,2025-02-09 00:17:41,Preventive,77.4,91416.66,0
1300478,910047,2024-11-19 18:12:31,Tire,28.5,180749.3,0
1300479,913831,2025-11-25 16:50:20,Engine,1.7,267575.0,0
1300480,913971,2025-07-18 20:27:52,Corrective,104.1,76912.69,1
1300481,910987,2025-01-22 17:01:27,Preventive,87.0,293818.33,1
1300482,912548,2023-01-02 00:02:36,Preventive,86.3,136767.34,0
1300483,910019,2025-12-10 10:16:25,Engine,6.5,117068.46,0
1300484,910386,2023-08-24 01:40:29,Engine,4.6,68410.54,0
1300485,910186,2023-11-15 01:05:25,Inspection,65.8,96947.42,0
1300486,911256,2025-08-05 21:17:08,Corrective,82.5,100338.37,0
1300487,910110,2023-01-06 17:20:07,Tire,0.0,165080.96,0
1300488,913374,2025-01-04 18:04:41,Tire,39.3,146965.87,1
1300489,910261,2023-07-07 08:36:04,Engine,38.3,287244.34,0
1300490,912872,2025-10-27 19:35:56,Tire,61.8,211376.89,0
1300491,910233,2023-03-25 02:00:16,Corrective,7.5,84541.88,0
1300492,913022,2025-05-19 07:34:17,Preventive,46.8,148207.63,0
1300493,910530,2024-08-18 21:29:45,Tire,98.7,273490.73,0
1300494,912777,2025-03-13 15:33:03,Tire,41.8,11479.45,0
1300495,910433,2024-02-23 08:30:36,Inspection,60.1,245416.02,0
1300496,910646,2024-04-02 15:40:05,Tire,18.1,31668.83,0
1300497,912988,2024-11-13 18:30:32,Inspection,33.7,77478.69,0
1300498,910413,2024-02-28 23:29:36,Corrective,59.8,63114.91,0
1300499,913601,2025-11-14 17:36:52,Inspection,1.7,176070.65,0
1300500,910938,2024-06-18 23:42:29,Preventive,104.4,215256.37,1
1300501,912987,2025-09-26 10:34:52,Tire,25.7,207189.78,0
1300502,913047,2023-12-05 13:30:34,Preventive,24.0,143109.58,0
1300503,912878,2025-02-11 21:55:25,Inspection,53.5,245414.59,1
1300504,911421,2023-09-19 12:07:33,Engine,37.5,126161.62,1
1300505,910043,2025-01-06 09:06:00,Preventive,19.1,46259.97,0
1300506,911960,2025-11-15 10:54:52,Engine,100.9,148458.16,0
1300507,913826,2025-10-02 00:09:41,Inspection,66.3,190967.32,0
1300508,911336,2023-05-09 05:50:18,Inspection,53.1,206579.05,0
1300509,912329,2024-01-25 14:02:36,Preventive,67.3,41712.79,0
1300510,913755,2023-09-15 21:31:24,Engine,21.1,78192.37,0
1300511,913180,2024-01-12 20:17:17,Preventive,116.0,115561.13,0
1300512,913346,2023-02-22 02:35:37,Engine,104.4,161828.67,0
1300513,912784,2024-04-08 13:33:34,Corrective,88.5,178528.81,0
1300514,913838,2024-04-19 21:49:26,Inspection,49.1,155201.67,0
1300515,910330,2023-05-08 14:45:14,Corrective,93.6,210161.68,0
1300516,911179,2023-08-20 22:12:09,Tire,41.2,39177.28,0
1300517,913067,2024-02-28 22:21:46,Inspection,77.2,219382.47,0
1300518,912551,2025-02-10 01:38:02,Corrective,12.5,169549.92,0
1300519,910494,2024-12-08 05:26:47,Engine,61.4,68632.6,0
1300520,911939,2024-04-15 08:28:58,Corrective,44.7,11411.62,0
1300521,912967,2025-11-27 15:42:26,Inspection,9.1,70147.13,0
1300522,910839,2024-09-07 08:19:08,Corrective,39.4,108914.63,0
1300523,910242,2023-05-20 22:53:52,Tire,107.7,80803.9,0
1300524,911914,2024-08-08 01:59:05,Inspection,88.5,148802.14,0
1300525,913297,2023-12-24 20:40:55,Corrective,49.5,168642.46,0
1300526,912259,2023-10-29 18:06:25,Tire,110.9,38365.65,0
1300527,910963,2025-08-29 18:06:17,Corrective,22.5,47495.65,0
1300528,913810,2025-05-03 19:26:26,Tire,84.0,104267.94,0
1300529,911453,2024-10-03 23:27:27,Inspection,36.8,76980.43,1
1300530,913904,2025-02-12 20:05:19,Preventive,56.5,275008.46,0
1300531,910178,2025-09-03 04:17:55,Corrective,29.0,104178.65,0
1300532,911555,2024-06-15 23:03:59,Tire,97.7,158532.15,0
1300533,910633,2023-10-15 10:50:35,Engine,1.7,264506.29,0
1300534,910144,2025-06-14 16:47:52,Corrective,119.2,51997.94,1
1300535,910166,2023-04-20 11:12:53,Engine,31.6,125323.08,0
1300536,913657,2024-01-20 10:23:37,Engine,27.9,150964.5,0
1300537,912011,2023-04-22 17:32:48,Engine,24.6,48748.06,1
1300538,911537,2023-12-22 20:28:20,Preventive,15.1,97041.63,0
1300539,911102,2025-01-16 15:34:48,Corrective,31.3,18804.62,0
1300540,912540,2025-06-25 11:50:32,Corrective,14.1,20638.59,1
1300541,910526,2023-03-12 10:40:02,Tire,89.3,97005.42,0
1300542,913716,2023-06-09 05:07:58,Engine,79.1,165435.71,0
1300543,913817,2025-06-07 13:35:35,Inspection,10.0,160482.36,1
1300544,912891,2023-06-29 19:50:32,Tire,49.0,5379.54,0
1300545,912395,2023-07-05 23:07:56,Inspection,60.3,165051.08,0
1300546,911972,2024-09-08 16:46:37,Inspection,7.4,30513.07,0
1300547,911997,2025-07-20 16:19:25,Engine,8.7,38112.45,0
1300548,911056,2023-08-24 03:12:15,Tire,7.7,6430.71,0
1300549,911996,2023-04-21 03:29:46,Inspection,89.8,114238.99,0
1300550,911878,2025-04-21 17:10:22,Inspection,69.9,166036.65,0
1300551,911085,2024-10-05 08:31:28,Tire,0.3,151885.43,0
1300552,913631,2023-01-03 00:02:12,Inspection,113.4,216355.57,1
1300553,910307,2023-03-30 23:47:11,Tire,79.1,192071.4,0
1300554,912869,2025-05-20 20:33:57,Engine,95.6,35922.59,1
1300555,911928,2025-12-04 01:13:00,Preventive,57.0,29243.02,1
1300556,911522,2023-07-28 05:48:16,Engine,76.8,177437.09,0
1300557,911230,2023-04-08 20:07:59,Engine,97.8,2718.87,0
1300558,912634,2023-07-25 11:51:15,Preventive,36.8,185712.52,0
1300559,913712,2025-05-20 11:08:18,Inspection,44.9,126759.05,0
1300560,910517,2024-07-23 10:58:07,Corrective,94.8,53451.28,0
1300561,910370,2023-08-28 00:33:58,Preventive,3.7,293307.61,0
1300562,912177,2025-01-04 06:35:47,Engine,54.4,258590.54,0
1300563,911213,2024-08-15 00:01:00,Engine,109.1,293730.07,1
1300564,913587,2023-07-30 12:01:37,Preventive,103.3,154469.29,0
1300565,911678,2024-05-16 05:35:27,Tire,72.3,178986.56,0
1300566,910193,2023-05-06 18:25:53,Engine,2.2,247409.45,0
1300567,911489,2024-06-08 16:10:22,Inspection,27.2,296994.14,1
1300568,910091,2025-08-14 16:09:28,Preventive,65.8,168292.4,1
1300569,911993,2025-08-13 21:56:35,Engine,81.9,287007.04,1
1300570,911149,2023-04-12 23:40:26,Tire,34.4,208232.99,0
1300571,910658,2023-10-11 13:21:08,Tire,61.2,86001.13,0
1300572,911356,2025-04-06 19:16:44,Preventive,68.6,273236.64,0
1300573,913770,2023-01-28 19:44:41,Preventive,118.5,225085.32,0
1300574,910685,2023-08-07 10:16:24,Engine,112.3,183512.17,0
1300575,910151,2025-08-20 21:12:40,Corrective,58.7,104599.16,0
1300576,912476,2023-01-16 18:31:03,Engine,20.4,72406.94,0
1300577,911847,2023-07-29 09:50:11,Tire,12.9,134686.73,0
1300578,910553,2024-10-27 18:16:54,Corrective,53.5,77803.89,0
1300579,910211,2023-03-28 03:16:47,Preventive,51.4,136835.59,0
1300580,912326,2025-11-20 16:56:02,Inspection,86.4,78714.36,0
1300581,910786,2023-08-16 08:32:13,Preventive,62.5,63547.1,0
1300582,912752,2024-06-12 18:39:48,Engine,45.0,161124.94,0
1300583,912569,2025-09-16 08:31:47,Inspection,16.8,5961.95,0
1300584,913216,2025-11-14 13:49:03,Inspection,112.8,92320.92,1
1300585,911003,2023-07-13 00:43:02,Inspection,114.1,205485.48,0
1300586,911504,2024-06-21 16:52:32,Engine,94.2,154192.16,0
1300587,912083,2023-02-23 01:42:02,Preventive,101.9,261074.79,0
1300588,911989,2024-10-18 10:50:25,Inspection,14.6,153983.75,1
1300589,910291,2023-04-17 05:33:34,Preventive,49.8,40293.22,1
1300590,912851,2023-04-12 16:25:24,Corrective,105.2,20765.49,1
1300591,910091,2023-12-13 20:18:33,Preventive,25.8,129299.61,0
1300592,910881,2023-12-30 14:32:29,Tire,110.1,252065.95,0
1300593,911759,2025-01-22 05:29:43,Inspection,92.3,175418.2,0
1300594,911069,2025-01-23 13:22:29,Inspection,83.5,19704.96,0
1300595,913347,2025-02-10 17:47:46,Tire,79.8,157319.24,0
1300596,912651,2024-07-28 08:29:23,Tire,64.5,95843.45,0
1300597,913030,2024-04-09 11:05:27,Engine,34.6,23620.6,0
1300598,911594,2024-12-28 08:09:10,Corrective,51.8,175105.61,0
1300599,910362,2024-03-30 04:02:20,Corrective,84.2,89900.79,0
1300600,913253,2025-10-05 11:00:05,Inspection,93.5,258230.6,0
1300601,911828,2023-08-26 17:39:04,Inspection,65.9,252648.15,0
1300602,910074,2023-09-18 11:47:58,Tire,106.7,207949.7,0
1300603,911364,2025-03-15 12:38:59,Inspection,113.0,54155.68,0
1300604,912196,2023-10-30 22:26:23,Tire,23.0,136864.87,0
1300605,912697,2023-08-12 09:52:29,Tire,46.3,63205.68,0
1300606,912874,2024-10-23 07:10:44,Tire,56.5,43608.02,0
1300607,913637,2024-04-26 03:45:41,Corrective,48.1,268160.68,0
1300608,911048,2025-07-20 02:45:20,Engine,117.4,279261.13,0
1300609,912750,2024-05-24 03:32:51,Preventive,6.9,208865.04,1
1300610,910877,2024-03-04 09:54:25,Preventive,26.1,289393.02,0
1300611,912734,2023-11-11 16:16:26,Preventive,110.8,63545.55,0
1300612,911290,2025-07-02 16:30:49,Preventive,118.6,83492.74,1
1300613,913781,2023-12-18 08:28:32,Engine,52.3,16896.5,0
1300614,910615,2025-11-22 09:13:14,Corrective,41.8,259435.32,0
1300615,911048,2023-08-22 22:37:32,Corrective,12.9,269766.31,0
1300616,912743,2024-09-29 00:26:20,Preventive,77.2,225849.67,1
1300617,911684,2024-03-09 03:11:31,Preventive,39.3,98848.13,0
1300618,911391,2025-08-13 07:30:29,Inspection,106.6,260191.05,0
1300619,910287,2024-10-04 20:23:18,Preventive,17.3,10456.7,1
1300620,913609,2024-02-26 13:13:39,Tire,109.7,186796.02,0
1300621,911106,2025-10-11 20:12:46,Engine,43.5,36766.31,1
1300622,911007,2024-07-30 15:36:18,Preventive,117.1,197766.67,0
1300623,910567,2023-09-01 21:42:28,Preventive,18.0,141494.74,0
1300624,913779,2024-02-05 13:07:06,Preventive,41.5,239441.41,0
1300625,911922,2023-03-31 14:59:20,Tire,81.6,294568.54,1
1300626,912552,2025-10-20 14:49:40,Corrective,51.0,29624.16,1
1300627,910444,2024-07-21 18:35:49,Preventive,101.7,233122.06,0
1300628,911497,2024-01-29 05:16:08,Inspection,100.9,203886.04,1
1300629,910178,2023-11-05 23:51:11,Inspection,74.4,83436.52,0
1300630,913748,2024-04-19 03:50:14,Inspection,37.3,23911.07,0
1300631,913567,2024-09-28 13:25:42,Engine,64.4,42161.41,0
1300632,913908,2024-03-12 11:16:03,Tire,56.0,292786.62,1
1300633,913815,2023-03-05 08:10:21,Engine,35.3,141585.13,0
1300634,910841,2023-04-17 16:43:37,Preventive,23.4,30043.65,0
1300635,913607,2024-03-02 06:15:08,Preventive,48.8,183996.65,1
1300636,910114,2025-10-10 09:27:38,Tire,99.6,99831.08,0
1300637,911393,2024-05-17 22:41:36,Inspection,73.0,160116.43,0
1300638,911428,2024-12-19 22:27:07,Tire,8.7,118504.0,0
1300639,910927,2023-05-11 07:14:58,Tire,65.6,81632.19,0
1300640,911855,2024-12-30 08:11:29,Tire,77.8,22043.36,0
1300641,911548,2025-05-20 02:30:20,Inspection,65.4,285891.75,0
1300642,913429,2025-07-06 01:20:16,Tire,33.0,189929.94,1
1300643,911103,2023-09-14 21:16:24,Corrective,56.3,245678.47,0
1300644,911405,2025-05-31 15:26:10,Tire,99.8,73862.57,0
1300645,912029,2023-10-19 15:33:55,Engine,2.1,228022.67,0
1300646,913854,2023-10-12 19:22:05,Inspection,76.8,234156.71,1
1300647,913051,2024-09-12 15:42:51,Tire,22.3,130339.85,0
1300648,913058,2024-07-04 15:11:44,Inspection,3.3,121577.45,0
1300649,910751,2025-03-03 20:23:41,Corrective,116.8,244370.75,0
1300650,910163,2025-02-06 11:19:37,Engine,25.3,181233.72,0
1300651,910952,2024-01-04 12:50:38,Engine,42.6,206572.12,0
1300652,911281,2023-10-19 08:34:09,Tire,40.2,163428.58,0
1300653,913782,2023-07-16 01:21:32,Preventive,62.7,218937.08,0
1300654,910430,2023-09-13 05:01:03,Engine,15.1,27145.99,0
1300655,911938,2023-07-08 21:23:00,Corrective,93.4,180415.43,1
1300656,913612,2025-09-10 00:03:00,Preventive,78.7,107291.32,1
1300657,911360,2024-11-22 22:01:16,Preventive,45.0,139398.49,0
1300658,913298,2024-05-27 23:30:45,Tire,67.2,63775.68,0
1300659,911037,2024-03-24 15:30:29,Preventive,78.4,68131.2,0
1300660,912608,2024-05-30 15:18:24,Corrective,65.6,185373.0,1
1300661,910033,2023-10-26 19:02:09,Inspection,15.1,158619.52,1
1300662,910216,2023-06-06 05:19:54,Engine,16.1,132084.77,0
1300663,912615,2024-04-08 13:03:17,Corrective,25.5,166052.59,1
1300664,911720,2023-10-08 19:30:44,Preventive,21.7,132921.83,0
1300665,910941,2023-08-15 03:32:28,Corrective,44.8,189077.85,0
1300666,913703,2023-02-05 05:59:50,Corrective,78.4,205450.48,0
1300667,910868,2023-03-10 20:53:08,Engine,68.5,166084.19,0
1300668,910375,2025-09-16 02:56:51,Tire,15.4,205008.86,0
1300669,910075,2025-07-14 05:12:45,Engine,62.3,211173.26,1
1300670,913411,2025-04-22 10:07:25,Engine,24.5,297904.11,0
1300671,913390,2024-09-19 02:27:34,Tire,35.9,159314.1,0
1300672,913554,2025-03-31 00:30:04,Inspection,97.7,256277.89,0
1300673,913896,2025-09-02 22:48:37,Engine,14.8,48663.87,0
1300674,912490,2025-01-03 00:55:38,Inspection,59.3,94453.45,0
1300675,912248,2024-06-15 12:49:05,Inspection,49.8,56916.4,0
1300676,912597,2024-04-17 22:12:42,Inspection,101.4,18223.67,1
1300677,912969,2023-04-19 03:25:31,Engine,114.7,275002.42,0
1300678,913495,2023-09-30 22:51:22,Inspection,23.4,21495.16,0
1300679,910825,2023-05-07 17:40:28,Preventive,6.2,261745.05,0
1300680,910243,2024-08-01 19:54:49,Engine,14.7,233646.7,1
1300681,912945,2024-07-28 11:18:14,Engine,17.7,110597.03,1
1300682,913828,2024-04-12 14:35:09,Preventive,20.0,270769.04,1
1300683,910450,2023-11-28 17:04:11,Preventive,76.0,229305.05,0
1300684,912602,2025-01-08 15:12:18,Tire,95.1,1722.66,0
1300685,911366,2024-05-12 20:19:48,Preventive,3.0,160002.37,0
1300686,913090,2025-03-31 16:14:04,Preventive,67.3,285919.65,0
1300687,912234,2024-03-06 01:59:12,Tire,29.4,37029.42,0
1300688,911406,2024-04-27 10:15:58,Corrective,55.4,68061.12,0
1300689,911539,2024-05-13 23:14:45,Preventive,21.5,19803.08,0
1300690,912999,2025-09-01 14:21:30,Tire,56.4,92452.88,0
1300691,913277,2023-07-16 17:48:41,Inspection,47.2,166221.5,0
1300692,913135,2023-07-10 23:28:30,Preventive,83.2,264183.87,0
1300693,911720,2025-08-29 03:51:59,Tire,106.7,163246.67,0
1300694,911235,2025-10-15 03:07:37,Inspection,92.9,119102.3,0
1300695,911461,2024-08-23 09:46:11,Preventive,48.4,97370.66,0
1300696,913514,2023-05-19 13:50:43,Engine,83.4,220603.51,1
1300697,911898,2024-04-11 16:34:19,Engine,55.3,154128.51,0
1300698,913503,2023-08-11 09:46:51,Engine,26.2,153524.21,0
1300699,912074,2025-11-11 15:37:16,Engine,21.3,186074.89,0
1300700,913428,2023-06-09 02:46:42,Tire,21.1,285581.37,0
1300701,912297,2025-10-12 14:42:49,Tire,94.2,30756.24,0
1300702,913347,2023-05-27 00:54:21,Preventive,75.9,186676.08,0
1300703,910899,2025-05-26 07:31:54,Corrective,32.7,2920.07,0
1300704,910783,2024-03-13 17:12:02,Preventive,79.3,96811.72,0
1300705,913044,2024-11-28 12:08:20,Preventive,55.0,73925.6,1
1300706,913052,2025-01-12 19:49:27,Inspection,23.1,146416.05,0
1300707,913088,2025-08-26 17:06:33,Engine,28.4,205443.91,0
1300708,912420,2024-09-29 09:12:36,Preventive,41.8,252257.33,0
1300709,913632,2025-06-30 03:53:01,Inspection,81.5,138274.58,0
1300710,911398,2025-10-12 17:21:21,Corrective,118.0,85686.27,1
1300711,912958,2025-07-25 14:25:54,Inspection,17.6,185405.17,0
1300712,910158,2023-10-10 18:36:12,Inspection,4.6,179164.07,0
1300713,911571,2025-05-03 17:50:11,Corrective,18.0,101995.12,0
1300714,913875,2025-05-03 01:23:42,Tire,63.3,259834.24,0
1300715,911235,2025-03-02 06:38:21,Tire,80.6,6360.85,1
1300716,912965,2024-04-25 17:20:48,Preventive,17.0,254605.47,0
1300717,910704,2023-12-07 02:09:42,Inspection,43.4,148695.23,1
1300718,912989,2024-09-12 20:29:53,Tire,80.0,228543.0,1
1300719,913540,2025-01-08 13:46:39,Engine,27.3,295760.13,0
1300720,913449,2025-08-03 13:11:07,Tire,39.9,83363.59,0
1300721,910846,2023-07-19 23:23:20,Inspection,15.3,275386.18,0
1300722,913503,2025-05-24 20:45:31,Corrective,32.5,171801.72,0
1300723,911654,2024-08-24 19:27:42,Preventive,114.0,172028.78,0
1300724,913953,2024-04-03 23:10:52,Engine,45.2,291727.56,0
1300725,910570,2024-05-15 20:22:40,Tire,119.9,165292.42,0
1300726,913278,2024-01-07 05:09:41,Corrective,94.4,231117.57,0
1300727,910943,2025-08-06 16:47:32,Inspection,86.0,173555.72,0
1300728,910948,2024-09-09 19:22:16,Preventive,59.3,227957.78,0
1300729,912581,2024-05-21 10:14:26,Preventive,67.9,265444.94,0
1300730,913290,2024-04-23 06:41:08,Tire,7.4,275157.45,0
1300731,911626,2024-11-19 16:20:37,Preventive,107.1,252960.32,1
1300732,912801,2025-08-21 07:31:14,Preventive,5.9,161078.3,0
1300733,910465,2023-01-09 03:19:31,Corrective,51.8,299780.08,0
1300734,911078,2025-09-06 13:24:04,Corrective,103.5,288339.46,1
1300735,911174,2025-11-23 15:01:27,Corrective,34.7,249086.57,0
1300736,911024,2023-01-13 12:50:04,Inspection,108.8,250987.41,0
1300737,913314,2023-12-10 12:32:01,Corrective,15.1,134635.82,0
1300738,910811,2025-03-14 02:17:16,Engine,23.6,208703.97,1
1300739,912499,2024-01-17 21:34:24,Inspection,29.4,138107.44,0
1300740,911945,2025-05-25 12:34:04,Engine,43.2,176396.82,0
1300741,911771,2023-03-13 06:23:50,Preventive,81.1,23098.47,0
