Load_ID,Customer_ID,Origin_Warehouse_ID,Destination_City,Driver_ID,Truck_ID,Load_Date,Weight_KG,Freight_Revenue,Status,Load_Year,Load_Month,Load_Month_Name
10000228,539325.0,920196.0,Mumbai,902959,912371,2023-01-20 00:30:37,4034.4,167048.28,Delivered,2023,1,January
10000229,,920395.0,Delhi,910227,912701,2025-07-15 08:54:39,25433.0,63730.18,Delivered,2025,7,July
10000230,534780.0,920202.0,Kolkata,908085,913753,2024-05-27 18:43:58,21342.8,129881.08,Delivered,2024,5,May
10000231,508762.0,920296.0,Jaipur,907507,912395,2024-02-15 17:20:58,21645.1,213425.29,Cancelled,2024,2,February
10000232,513527.0,920011.0,Jaipur,909863,912420,2023-03-17 05:18:55,21742.7,1484.76,Delivered,2023,3,March
10000233,509665.0,920257.0,Bengaluru,910992,910936,2023-01-16 15:23:17,8422.1,133282.59,Delivered,2023,1,January
10000234,532788.0,920187.0,Bengaluru,910316,913138,2025-12-11 03:29:08,21972.1,26639.74,Delivered,2025,12,December
10000235,508922.0,920062.0,Chennai,908542,910850,2025-05-22 23:46:56,27603.0,117399.74,In Transit,2025,5,May
10000236,518072.0,920360.0,Pune,905368,913027,2025-09-02 17:38:22,24324.3,45220.55,Delivered,2025,9,September
10000237,525358.0,920035.0,Hyderabad,909881,912367,2023-03-21 06:26:15,19519.8,201074.38,Delivered,2023,3,March
10000238,528247.0,920222.0,Chennai,906832,913748,2023-12-26 22:29:51,1031.9,199329.75,Delivered,2023,12,December
10000239,535725.0,920093.0,Kolkata,902683,911485,2023-10-01 04:42:40,10671.2,207004.43,Delivered,2023,10,October
10000240,542895.0,920124.0,Bengaluru,904457,912292,2023-04-17 22:30:14,15227.1,50680.86,Delivered,2023,4,April
10000241,535578.0,920041.0,Mumbai,907587,913375,2025-10-28 08:46:08,15276.6,166201.6,Delivered,2025,10,October
10000242,549013.0,920353.0,Mumbai,906602,911962,2025-06-09 01:51:42,1774.7,245446.48,Delivered,2025,6,June
10000243,514785.0,920226.0,Kolkata,900158,911078,2025-02-27 19:27:09,18246.4,196314.74,Delivered,2025,2,February
10000244,523280.0,920336.0,Delhi,901371,910189,2024-01-30 19:36:11,485.0,144153.62,Delivered,2024,1,January
10000245,548986.0,920199.0,Chennai,908049,911856,2023-11-25 18:54:58,18614.5,155149.59,In Transit,2023,11,November
10000246,512816.0,920243.0,Hyderabad,907029,910338,2024-08-17 07:42:33,3116.0,3399.24,Delivered,2024,8,August
10000247,546236.0,920363.0,Delhi,900721,910896,2023-08-06 22:01:10,26277.5,31682.07,In Transit,2023,8,August
10000248,520378.0,920308.0,Jaipur,900256,913259,2024-04-24 22:20:42,6114.5,202399.8,Failed,2024,4,April
10000249,535822.0,920182.0,Delhi,903459,910617,2024-09-14 07:20:40,13334.3,167383.2,Cancelled,2024,9,September
10000250,535648.0,920388.0,Delhi,903302,913084,2024-05-30 23:02:05,16686.4,144364.97,Delivered,2024,5,May
10000251,504456.0,920169.0,Chennai,907472,912580,2025-09-12 23:16:58,19544.6,131581.97,Delivered,2025,9,September
10000252,515802.0,920372.0,Hyderabad,903715,913567,2023-03-24 15:07:34,18127.2,204398.89,Delivered,2023,3,March
10000253,531786.0,920334.0,Delhi,909192,910294,2025-08-24 21:20:05,22618.4,78223.11,Delivered,2025,8,August
10000254,545357.0,920074.0,Jaipur,905804,913862,2023-11-12 04:14:50,610.4,110568.87,In Transit,2023,11,November
10000255,529845.0,920361.0,Kolkata,902073,913754,2025-09-06 15:08:16,21482.2,228776.08,Delivered,2025,9,September
10000256,544077.0,920388.0,Bengaluru,904877,910006,2024-08-19 17:06:09,27962.6,131154.27,Delivered,2024,8,August
10000257,526524.0,920048.0,Chennai,904760,912347,2023-07-31 10:03:50,17689.8,180630.37,Delivered,2023,7,July
10000258,512186.0,920364.0,Chennai,905337,912187,2023-08-12 14:56:33,4139.7,165049.14,Delivered,2023,8,August
10000259,543227.0,920282.0,Pune,903103,912440,2023-05-24 16:46:55,17058.9,92276.77,Delivered,2023,5,May
10000260,511562.0,920083.0,Kolkata,907198,911864,2025-01-08 12:56:34,11470.8,121632.56,Delivered,2025,1,January
10000261,518512.0,920336.0,Jaipur,901884,910381,2025-10-31 10:25:28,17568.6,103740.6,Delivered,2025,10,October
10000262,549604.0,920093.0,Hyderabad,900499,911846,2024-11-27 13:48:31,25369.6,239246.06,In Transit,2024,11,November
10000263,502430.0,920063.0,Hyderabad,910837,913286,2023-05-26 18:14:46,23449.6,82118.28,Delivered,2023,5,May
10000264,531885.0,920063.0,Kolkata,902557,911266,2023-11-16 08:11:11,9127.0,103873.63,Delivered,2023,11,November
10000265,527214.0,920108.0,Pune,907890,912359,2025-12-26 21:07:17,9173.6,227163.9,Delivered,2025,12,December
10000266,520491.0,920027.0,Mumbai,907329,910732,2023-03-26 09:31:46,3697.3,61169.14,Cancelled,2023,3,March
10000267,540139.0,920342.0,Mumbai,904382,912185,2024-08-11 22:58:43,20977.0,34991.52,In Transit,2024,8,August
10000268,502190.0,920320.0,Mumbai,906097,912816,2024-10-09 18:37:26,25646.4,69444.35,Delivered,2024,10,October
10000269,518444.0,920279.0,Mumbai,903905,913110,2025-11-06 22:54:09,9494.0,64204.01,Delivered,2025,11,November
10000270,504268.0,920226.0,Mumbai,905033,913286,2025-02-15 00:44:18,25450.5,12714.81,Delivered,2025,2,February
10000271,500262.0,920018.0,Hyderabad,903426,913182,2024-05-10 08:43:58,8328.3,114859.57,Delivered,2024,5,May
10000272,526396.0,920185.0,Bengaluru,911969,911894,2024-12-10 23:35:18,26048.8,51203.95,Delivered,2024,12,December
10000273,526028.0,920186.0,Delhi,908693,910831,2025-04-14 09:41:25,1258.6,19416.2,Failed,2025,4,April
10000274,527736.0,920256.0,Kolkata,904453,912154,2024-06-13 13:44:58,27938.7,138741.6,Delivered,2024,6,June
10000275,542734.0,920175.0,Hyderabad,908641,913328,2024-01-27 10:15:48,6491.0,177090.3,Delivered,2024,1,January
10000276,539849.0,920327.0,Jaipur,905222,910935,2024-06-09 09:05:51,13345.3,172336.4,Delivered,2024,6,June
10000277,523477.0,920171.0,Delhi,908561,911183,2024-02-20 10:07:21,17522.3,65328.41,In Transit,2024,2,February
10000278,547030.0,920290.0,Chennai,910087,911487,2025-01-04 16:34:24,17332.4,84498.4,Delivered,2025,1,January
10000279,504475.0,920046.0,Chennai,909201,912782,2023-04-02 07:21:25,26842.6,226993.87,Delivered,2023,4,April
10000280,502017.0,920189.0,Bengaluru,905160,910837,2023-06-18 18:26:31,24148.4,68532.68,Delivered,2023,6,June
10000281,520795.0,920295.0,Bengaluru,903999,913252,2024-06-01 07:06:03,11804.0,189736.8,Delivered,2024,6,June
10000282,521763.0,920383.0,Bengaluru,902419,913515,2024-11-29 05:02:28,5576.7,128596.95,Cancelled,2024,11,November
10000283,524044.0,920262.0,Pune,910149,911475,2024-12-19 03:48:45,17215.4,52961.17,Cancelled,2024,12,December
10000284,542240.0,920230.0,Bengaluru,911515,911798,2023-04-06 21:12:45,14638.7,136427.88,Delivered,2023,4,April
10000285,545114.0,920244.0,Hyderabad,901309,912767,2023-03-19 10:44:50,6559.7,176584.57,Delivered,2023,3,March
10000286,523649.0,920178.0,Chennai,911068,913473,2025-11-28 14:49:16,26353.9,49709.04,In Transit,2025,11,November
10000287,530249.0,920094.0,Kolkata,907674,912540,2023-06-30 12:41:55,11875.4,129309.04,Delivered,2023,6,June
10000288,526477.0,920129.0,Pune,900216,910913,2025-02-02 17:45:13,20965.7,21858.9,In Transit,2025,2,February
10000289,549712.0,920354.0,Kolkata,902720,910558,2025-04-11 10:21:46,9748.2,175077.83,Delivered,2025,4,April
10000290,517254.0,920241.0,Bengaluru,902307,911020,2025-03-28 01:48:41,26923.2,110858.42,Delivered,2025,3,March
10000291,529252.0,920169.0,Pune,909420,912820,2024-08-29 15:27:30,2993.3,224551.65,Delivered,2024,8,August
10000292,509582.0,920295.0,Bengaluru,900443,912223,2023-01-12 10:07:51,13256.7,67313.78,Delivered,2023,1,January
10000293,504562.0,920155.0,Bengaluru,906911,912088,2025-11-02 10:31:03,18941.8,97872.99,Delivered,2025,11,November
10000294,513569.0,920277.0,Pune,907067,911263,2023-12-13 14:12:35,24926.8,77204.25,Delivered,2023,12,December
10000295,501047.0,920266.0,Delhi,910100,910954,2025-09-16 18:54:45,7646.9,136258.49,Delivered,2025,9,September
10000296,517118.0,920007.0,Hyderabad,911977,911672,2024-02-02 13:00:42,26768.8,1888.42,Delivered,2024,2,February
10000297,505611.0,920057.0,Hyderabad,905150,911444,2025-02-02 03:00:19,10258.9,185834.99,Delivered,2025,2,February
10000298,547369.0,920397.0,Kolkata,911806,910843,2023-09-23 06:25:11,25193.7,83807.86,Delivered,2023,9,September
10000299,519812.0,920387.0,Hyderabad,902907,912315,2023-03-13 00:26:56,23456.1,220871.4,Delivered,2023,3,March
10000300,520898.0,920095.0,Pune,902514,912358,2023-07-29 00:52:57,26137.4,131080.52,Delivered,2023,7,July
10000301,506794.0,920306.0,Jaipur,909528,910505,2025-01-21 23:29:00,8093.2,166292.37,Delivered,2025,1,January
10000302,507211.0,920371.0,Pune,907662,910905,2023-11-10 12:12:56,2086.1,221626.94,Delivered,2023,11,November
10000303,521148.0,920323.0,Bengaluru,907473,913773,2025-02-18 12:17:03,9078.4,146068.61,Delivered,2025,2,February
10000304,548648.0,920132.0,Delhi,905308,910990,2023-03-10 07:43:59,27981.3,113040.04,In Transit,2023,3,March
10000305,506629.0,920051.0,Chennai,903416,911390,2025-12-23 14:39:42,23647.6,205950.19,Delivered,2025,12,December
10000306,522637.0,920082.0,Hyderabad,902097,912779,2025-02-16 00:02:23,22013.5,48482.73,Delivered,2025,2,February
10000307,535165.0,920049.0,Pune,905338,913749,2025-05-23 03:47:03,22873.3,173841.68,Delivered,2025,5,May
10000308,514371.0,920348.0,Pune,910579,910360,2025-08-05 20:11:29,1159.9,104100.96,Delivered,2025,8,August
10000309,539947.0,920293.0,Jaipur,906170,911125,2023-05-10 02:21:21,5689.9,20545.3,Delivered,2023,5,May
10000310,517189.0,920085.0,Chennai,911738,913324,2025-03-05 10:58:14,11794.8,143184.56,Delivered,2025,3,March
10000311,509948.0,920254.0,Chennai,907015,911071,2023-11-19 13:10:04,27798.5,194239.08,Delivered,2023,11,November
10000312,526092.0,920073.0,Mumbai,904998,910128,2025-11-02 16:36:55,26212.0,32788.58,Delivered,2025,11,November
10000313,515429.0,920358.0,Mumbai,909641,913462,2024-05-27 02:21:45,18997.8,190835.28,Delivered,2024,5,May
10000314,512632.0,920354.0,Delhi,911226,912423,2024-10-15 13:26:27,9597.4,213301.34,Delivered,2024,10,October
10000315,544074.0,920272.0,Kolkata,900950,911280,2025-10-08 23:40:52,18793.0,186556.31,Delivered,2025,10,October
10000316,520636.0,920146.0,Bengaluru,903594,913255,2023-02-27 12:26:01,27107.5,18147.75,Delivered,2023,2,February
10000317,517996.0,920351.0,Bengaluru,902469,912887,2025-01-23 09:08:19,16723.4,238716.58,Delivered,2025,1,January
10000318,542487.0,920089.0,Hyderabad,905319,910905,2023-02-14 08:47:32,14635.4,49494.63,In Transit,2023,2,February
10000319,504449.0,920134.0,Pune,903733,912334,2025-11-07 05:00:54,12224.2,53984.91,Delivered,2025,11,November
10000320,537591.0,920302.0,Pune,911716,913896,2023-07-11 08:12:03,18581.6,92921.08,Delivered,2023,7,July
10000321,549601.0,920225.0,Delhi,901094,910953,2025-01-11 19:23:30,23142.9,202876.22,In Transit,2025,1,January
10000322,519941.0,920279.0,,907551,911165,2023-08-11 02:49:34,25985.6,50101.71,Delivered,2023,8,August
10000323,538077.0,920336.0,Chennai,907239,910078,2025-03-28 09:08:25,13307.9,67510.32,Delivered,2025,3,March
10000324,514681.0,920124.0,Kolkata,900196,912038,2023-08-31 14:53:10,312.6,217509.67,Delivered,2023,8,August
10000325,530876.0,920013.0,Bengaluru,902001,910417,2023-12-30 08:05:44,16906.2,128016.16,Delivered,2023,12,December
10000326,502311.0,920050.0,Jaipur,902404,912326,2025-11-12 13:26:21,27156.6,173917.18,Delivered,2025,11,November
10000327,524245.0,920077.0,Mumbai,903442,911498,2023-06-21 11:57:42,17712.8,55575.82,Delivered,2023,6,June
10000328,517514.0,920092.0,Hyderabad,907790,913446,2023-11-17 04:35:43,20120.5,142098.79,Delivered,2023,11,November
10000329,501212.0,920377.0,Kolkata,905200,912266,2024-09-21 23:08:01,13336.2,74011.66,Delivered,2024,9,September
10000330,544280.0,920279.0,Hyderabad,910048,911122,2023-10-22 01:46:56,6486.2,146210.39,Delivered,2023,10,October
10000331,502081.0,920351.0,Bengaluru,908452,910570,2025-09-08 07:03:22,23217.7,209992.72,Delivered,2025,9,September
10000332,500378.0,920148.0,Hyderabad,902924,913585,2025-02-19 15:08:45,24254.1,222024.77,Failed,2025,2,February
10000333,506901.0,920242.0,Kolkata,902919,911404,2023-12-01 09:12:59,10804.8,22044.99,Cancelled,2023,12,December
10000334,529666.0,920266.0,Jaipur,905140,913425,2024-11-07 08:59:20,26833.2,110572.75,Cancelled,2024,11,November
10000335,528422.0,920158.0,Bengaluru,909634,910613,2024-05-02 06:22:34,7947.7,31579.22,Delivered,2024,5,May
10000336,510190.0,920085.0,Mumbai,910017,912878,2023-11-18 03:59:02,15926.5,189832.15,Delivered,2023,11,November
10000337,514170.0,920163.0,Mumbai,911034,913333,2023-04-20 14:08:29,8760.3,21155.96,Delivered,2023,4,April
10000338,541459.0,920280.0,Mumbai,905099,912706,2023-10-12 21:53:38,21607.4,22788.51,Delivered,2023,10,October
10000339,516832.0,920026.0,Jaipur,906757,911191,2024-03-03 22:32:41,8283.0,210020.32,Delivered,2024,3,March
10000340,544710.0,920395.0,Jaipur,901946,913787,2024-06-08 12:18:22,20142.2,157684.54,Delivered,2024,6,June
10000341,510931.0,920073.0,Hyderabad,909838,913264,2023-10-19 02:30:59,26577.8,6422.1,In Transit,2023,10,October
10000342,544030.0,920233.0,Delhi,901887,911462,2023-03-06 06:24:09,21434.2,242224.34,Delivered,2023,3,March
10000343,508222.0,920270.0,Hyderabad,908500,911583,2023-10-03 19:13:14,21466.8,117233.43,Delivered,2023,10,October
10000344,540517.0,920135.0,Hyderabad,900503,913354,2025-06-03 12:07:40,15104.5,82410.48,Delivered,2025,6,June
10000345,543648.0,920057.0,Delhi,902297,912427,2024-11-12 16:06:23,23114.6,168897.26,Failed,2024,11,November
10000346,536417.0,920113.0,Mumbai,906866,913416,2024-07-14 03:45:25,7619.6,234078.85,In Transit,2024,7,July
10000347,548678.0,920188.0,Chennai,906885,911971,2024-10-03 02:11:23,317.3,41621.1,Delivered,2024,10,October
10000348,529170.0,920137.0,Pune,901055,912271,2024-08-17 20:01:05,27623.1,12648.06,Cancelled,2024,8,August
10000349,521771.0,920310.0,Pune,903340,911542,2023-01-28 10:15:11,12081.7,200614.28,Delivered,2023,1,January
10000350,521247.0,920376.0,Mumbai,905064,911109,2025-10-13 01:10:05,15496.5,30566.23,Delivered,2025,10,October
10000351,528127.0,920218.0,Kolkata,910445,910762,2025-10-25 23:20:26,26949.4,163045.96,Delivered,2025,10,October
10000352,519876.0,920205.0,Mumbai,909337,911893,2025-09-23 12:35:29,27380.0,3740.05,Delivered,2025,9,September
10000353,511257.0,920092.0,Jaipur,908112,911711,2023-01-28 12:39:26,15863.6,58519.74,Delivered,2023,1,January
10000354,534267.0,920167.0,Delhi,909082,910886,2024-12-03 19:40:26,5478.0,36310.92,Delivered,2024,12,December
10000355,537783.0,920022.0,Mumbai,908298,910794,2024-11-27 01:35:29,16995.0,232942.84,Cancelled,2024,11,November
10000356,504599.0,920062.0,Bengaluru,901621,913886,2025-01-04 08:49:34,19625.2,127224.69,Delivered,2025,1,January
10000357,526055.0,920387.0,Pune,909537,912093,2024-09-15 02:48:57,1655.3,116485.57,Delivered,2024,9,September
10000358,527522.0,920113.0,Mumbai,902022,912485,2024-05-16 08:08:23,10648.3,55965.43,Delivered,2024,5,May
10000359,507106.0,920040.0,Mumbai,905334,911072,2025-11-14 04:55:03,9351.2,169690.38,Delivered,2025,11,November
10000360,542156.0,920122.0,Bengaluru,910310,911007,2025-01-02 19:24:50,9808.7,149608.7,Delivered,2025,1,January
10000361,547227.0,920286.0,Jaipur,902662,913543,2024-02-19 07:48:22,4416.8,48887.82,Delivered,2024,2,February
10000362,542901.0,920065.0,Kolkata,909439,912624,2023-10-18 23:11:52,12511.4,179663.19,In Transit,2023,10,October
10000363,521940.0,920141.0,Pune,908820,911532,2023-09-13 11:18:15,17775.6,130858.56,Delivered,2023,9,September
10000364,542967.0,920103.0,Pune,909643,910452,2023-05-16 03:09:40,21742.1,109468.49,Delivered,2023,5,May
10000365,519936.0,920155.0,Mumbai,905637,910307,2023-02-24 17:00:08,15762.3,128043.79,Delivered,2023,2,February
10000366,,920306.0,Bengaluru,902748,913674,2023-06-16 05:07:31,7265.6,75034.53,Delivered,2023,6,June
10000367,545395.0,920361.0,Pune,908973,912416,2023-12-30 13:54:57,23405.5,65935.82,Delivered,2023,12,December
10000368,522928.0,920221.0,Kolkata,907235,912785,2025-07-21 21:26:58,24219.6,237871.04,Delivered,2025,7,July
10000369,523364.0,920073.0,Jaipur,903487,913189,2024-02-12 21:29:37,20788.0,157496.97,Delivered,2024,2,February
10000370,543246.0,920345.0,Bengaluru,904451,911093,2024-01-18 22:16:40,3921.7,210184.2,Cancelled,2024,1,January
10000371,539216.0,920088.0,Chennai,906983,911990,2025-10-09 08:01:45,27712.1,162268.61,Delivered,2025,10,October
10000372,502038.0,920123.0,Pune,900430,912110,2025-05-17 14:42:13,24698.6,235361.05,Delivered,2025,5,May
10000373,528205.0,920301.0,Kolkata,902192,911217,2025-05-26 00:55:10,5292.2,34252.39,Delivered,2025,5,May
10000374,507863.0,920136.0,Mumbai,910670,912913,2023-06-04 12:41:26,23669.1,179892.47,Cancelled,2023,6,June
10000375,536729.0,920065.0,Mumbai,903366,911448,2024-12-09 11:34:09,21527.6,59844.24,Delivered,2024,12,December
10000376,520865.0,920142.0,Chennai,911751,913943,2023-10-03 01:13:38,22064.6,170063.32,Delivered,2023,10,October
10000377,536916.0,920088.0,Jaipur,910130,913200,2024-10-13 06:53:04,13672.7,176017.2,Delivered,2024,10,October
10000378,545710.0,920363.0,Jaipur,904902,912713,2025-08-09 11:46:01,8807.5,158532.89,Delivered,2025,8,August
10000379,525836.0,920015.0,Bengaluru,908684,911797,2025-10-17 23:02:06,18099.4,170504.55,Delivered,2025,10,October
10000380,535612.0,920096.0,Kolkata,904438,910855,2024-03-04 03:42:00,17228.1,72817.07,Delivered,2024,3,March
10000381,511975.0,920245.0,Chennai,907211,911744,2025-02-01 12:24:56,3245.1,149239.16,Delivered,2025,2,February
10000382,507879.0,920190.0,Chennai,901242,911012,2025-03-15 12:16:13,11869.7,90708.06,In Transit,2025,3,March
10000383,526700.0,920129.0,Bengaluru,904923,913543,2024-11-19 18:57:38,1212.4,146620.2,Delivered,2024,11,November
10000384,509296.0,920097.0,Jaipur,903179,911798,2025-08-19 05:07:25,26611.9,101898.07,Delivered,2025,8,August
10000385,503723.0,920021.0,Bengaluru,901811,913854,2023-04-13 23:14:04,7141.6,70022.74,Delivered,2023,4,April
10000386,526805.0,920108.0,Mumbai,911255,911269,2023-12-08 16:42:58,22591.2,54427.15,Delivered,2023,12,December
10000387,507669.0,920228.0,Pune,911333,912966,2023-07-22 17:41:19,20495.2,114862.72,Delivered,2023,7,July
10000388,507664.0,920365.0,Kolkata,907951,911944,2024-12-06 15:39:23,14390.5,77258.6,Delivered,2024,12,December
10000389,538099.0,920019.0,Jaipur,900304,913659,2025-04-26 10:45:43,27304.4,188597.94,In Transit,2025,4,April
10000390,542621.0,920177.0,Mumbai,907103,912697,2024-04-26 22:10:54,27579.0,82011.52,Delivered,2024,4,April
10000391,542803.0,920083.0,Jaipur,909428,910318,2023-05-06 02:37:09,5232.1,191134.82,Cancelled,2023,5,May
10000392,506486.0,920312.0,Pune,903922,912850,2023-09-28 16:50:28,19182.6,64778.45,In Transit,2023,9,September
10000393,530852.0,920309.0,Jaipur,910407,913425,2025-06-04 17:53:35,18533.4,222845.94,Delivered,2025,6,June
10000394,538766.0,920054.0,Kolkata,909786,911273,2024-02-05 09:49:28,7550.4,176954.4,Delivered,2024,2,February
10000395,510121.0,920230.0,Bengaluru,905310,913484,2025-10-24 03:33:30,21477.0,215740.27,Delivered,2025,10,October
10000396,508188.0,920295.0,Bengaluru,908289,910309,2023-08-20 20:20:19,10527.2,117530.27,In Transit,2023,8,August
10000397,539484.0,920285.0,Pune,906640,912087,2024-05-22 05:30:25,24302.7,22529.83,Delivered,2024,5,May
10000398,537935.0,920279.0,Pune,908169,912041,2024-01-17 23:40:31,5973.3,186909.63,In Transit,2024,1,January
10000399,531995.0,920036.0,Mumbai,908451,911277,2023-12-10 22:09:51,15567.2,168228.94,Cancelled,2023,12,December
10000400,527414.0,920158.0,Mumbai,902894,910533,2025-02-04 02:07:18,13974.4,104745.66,Delivered,2025,2,February
10000401,518825.0,920206.0,Bengaluru,904470,910499,2023-06-16 04:04:52,27194.7,168825.65,In Transit,2023,6,June
10000402,528435.0,920054.0,Kolkata,909199,911642,2023-05-17 08:12:56,27784.8,127240.35,Delivered,2023,5,May
10000403,502084.0,920198.0,Kolkata,907768,912697,2024-11-11 11:21:54,25960.1,102028.59,Delivered,2024,11,November
10000404,500110.0,920165.0,Hyderabad,900537,910889,2024-03-10 21:39:07,26559.5,8541.18,Delivered,2024,3,March
10000405,521128.0,920234.0,Delhi,902445,911467,2023-02-11 10:13:42,24975.7,6483.64,Delivered,2023,2,February
10000406,549354.0,920121.0,Chennai,908447,911700,2024-11-21 17:15:56,16208.9,48655.14,Delivered,2024,11,November
10000407,501751.0,920193.0,Bengaluru,900226,912719,2024-08-20 08:54:42,19241.9,17325.19,Delivered,2024,8,August
